date,p0,p1,datestring
1808-06-09,1021.6,1019.3,1808_June_9
1808-06-10,1016.6,1012.5,1808_June_10
1808-06-11,1010.8,1007.2,1808_June_11
1808-06-12,1008.0,1012.0,1808_June_12
1808-06-13,1015.7,1019.7,1808_June_13
1808-06-14,1019.1,1011.9,1808_June_14
1808-06-15,1008.9,1011.8,1808_June_15
1808-06-16,1012.6,1009.9,1808_June_16
1808-06-17,1008.0,1002.8,1808_June_17
1808-06-18,1006.0,1016.5,1808_June_18
1808-06-19,1019.2,1018.2,1808_June_19
1808-06-20,1018.1,1017.2,1808_June_20
1808-06-21,1016.4,1013.0,1808_June_21
1808-06-22,1012.2,1011.4,1808_June_22
1808-06-23,1010.6,1008.8,1808_June_23
1808-06-24,1008.9,1012.6,1808_June_24
1808-06-25,1012.9,1012.3,1808_June_25
1808-06-26,1010.9,1011.4,1808_June_26
1808-06-27,1010.8,1005.6,1808_June_27
1808-06-28,1006.8,1003.1,1808_June_28
1808-06-29,1006.6,1006.1,1808_June_29
1808-06-30,1007.6,9999.9,1808_June_30
,9999.9,9999.9,1808_June_31
1808-07-01,999.8,998.6,1808_July_1
1808-07-02,1007.7,1011.3,1808_July_2
1808-07-03,1012.9,1013.1,1808_July_3
1808-07-04,1007.8,1002.6,1808_July_4
1808-07-05,1005.0,1010.0,1808_July_5
1808-07-06,1012.2,1015.1,1808_July_6
1808-07-07,1015.9,1016.3,1808_July_7
1808-07-08,1016.4,1015.8,1808_July_8
1808-07-09,1013.7,1014.0,1808_July_9
1808-07-10,1015.8,1018.3,1808_July_10
1808-07-11,1018.5,1014.9,1808_July_11
1808-07-12,1013.8,1012.7,1808_July_12
1808-07-13,1014.4,1016.0,1808_July_13
1808-07-14,1018.5,1019.3,1808_July_14
1808-07-15,1019.6,1015.2,1808_July_15
1808-07-16,1012.5,1008.4,1808_July_16
1808-07-17,1008.4,1003.7,1808_July_17
1808-07-18,1008.8,1015.1,1808_July_18
1808-07-19,1018.1,1017.8,1808_July_19
1808-07-20,1017.9,1013.4,1808_July_20
1808-07-21,1011.7,1004.8,1808_July_21
1808-07-22,1001.3,1000.3,1808_July_22
1808-07-23,998.6,1001.6,1808_July_23
1808-07-24,1004.8,1012.7,1808_July_24
1808-07-25,1015.5,1015.3,1808_July_25
1808-07-26,1014.7,1009.6,1808_July_26
1808-07-27,1011.1,1012.9,1808_July_27
1808-07-28,1015.5,1014.6,1808_July_28
1808-07-29,1012.8,1009.9,1808_July_29
1808-07-30,998.0,1005.7,1808_July_30
1808-07-31,1007.9,1008.7,1808_July_31
1808-08-01,1009.2,1010.7,1808_August_1
1808-08-02,1010.8,1011.5,1808_August_2
1808-08-03,1013.0,1012.3,1808_August_3
1808-08-04,1010.2,9999.9,1808_August_4
1808-08-05,9999.9,1014.5,1808_August_5
1808-08-06,1017.2,1016.4,1808_August_6
1808-08-07,1015.5,1009.1,1808_August_7
1808-08-08,1007.9,1011.6,1808_August_8
1808-08-09,1012.7,1013.0,1808_August_9
1808-08-10,1011.7,9999.9,1808_August_10
1808-08-11,9999.9,1012.5,1808_August_11
1808-08-12,1011.3,1009.5,1808_August_12
1808-08-13,1010.2,9999.9,1808_August_13
1808-08-14,1006.0,9999.9,1808_August_14
1808-08-15,1014.0,9999.9,1808_August_15
1808-08-16,1022.8,1022.3,1808_August_16
1808-08-17,1020.9,1015.2,1808_August_17
1808-08-18,1011.1,1010.7,1808_August_18
1808-08-19,1014.1,1019.7,1808_August_19
1808-08-20,1019.6,1017.0,1808_August_20
1808-08-21,1017.9,1012.4,1808_August_21
1808-08-22,1016.5,1015.3,1808_August_22
1808-08-23,1015.4,1013.3,1808_August_23
1808-08-24,1013.4,1012.4,1808_August_24
1808-08-25,1011.6,1005.6,1808_August_25
1808-08-26,1000.2,999.7,1808_August_26
1808-08-27,1001.8,9999.9,1808_August_27
1808-08-28,1005.9,1008.7,1808_August_28
1808-08-29,1010.5,1013.9,1808_August_29
1808-08-30,1015.5,1016.7,1808_August_30
1808-08-31,1020.2,1020.3,1808_August_31
1808-09-01,1019.4,1014.7,1808_September_1
1808-09-02,1015.4,1015.2,1808_September_2
1808-09-03,1016.3,1014.9,1808_September_3
1808-09-04,1014.1,1009.2,1808_September_4
1808-09-05,1007.7,9999.9,1808_September_5
1808-09-06,9999.9,1000.6,1808_September_6
1808-09-07,1005.1,1013.4,1808_September_7
1808-09-08,1020.8,1025.6,1808_September_8
1808-09-09,1025.9,1022.6,1808_September_9
1808-09-10,1019.4,1015.1,1808_September_10
1808-09-11,1012.9,1012.6,1808_September_11
1808-09-12,1014.9,1016.3,1808_September_12
1808-09-13,1016.8,1010.4,1808_September_13
1808-09-14,1010.7,1012.5,1808_September_14
1808-09-15,1013.5,1019.2,1808_September_15
1808-09-16,1022.2,1018.0,1808_September_16
1808-09-17,1010.1,1004.6,1808_September_17
1808-09-18,1002.1,1001.2,1808_September_18
1808-09-19,1001.1,1000.8,1808_September_19
1808-09-20,1002.8,1000.9,1808_September_20
1808-09-21,1001.7,1013.1,1808_September_21
1808-09-22,1019.9,1020.4,1808_September_22
1808-09-23,1022.1,1022.7,1808_September_23
1808-09-24,1022.4,1014.3,1808_September_24
1808-09-25,1005.9,997.4,1808_September_25
1808-09-26,1000.2,1009.7,1808_September_26
1808-09-27,1014.2,1017.8,1808_September_27
1808-09-28,1020.2,1019.1,1808_September_28
1808-09-29,1019.1,1017.9,1808_September_29
1808-09-30,1019.6,1020.6,1808_September_30
,9999.9,9999.9,1808_September_31
1808-10-01,1021.4,1014.2,1808_October_1
1808-10-02,1012.0,1013.8,1808_October_2
1808-10-03,1020.0,1022.3,1808_October_3
1808-10-04,1023.6,1014.5,1808_October_4
1808-10-05,1010.6,1007.5,1808_October_5
1808-10-06,1007.6,996.2,1808_October_6
1808-10-07,1007.2,1016.5,1808_October_7
1808-10-08,1020.5,1024.4,1808_October_8
1808-10-09,1025.0,9999.9,1808_October_9
1808-10-10,1010.3,1009.7,1808_October_10
1808-10-11,1013.1,1017.4,1808_October_11
1808-10-12,1019.2,1009.7,1808_October_12
1808-10-13,1002.2,1012.2,1808_October_13
1808-10-14,1016.5,9999.9,1808_October_14
1808-10-15,1016.4,1020.7,1808_October_15
1808-10-16,1021.5,1016.4,1808_October_16
1808-10-17,1010.9,1006.6,1808_October_17
1808-10-18,1013.7,1025.3,1808_October_18
1808-10-19,1029.5,1028.2,1808_October_19
1808-10-20,1025.5,1020.3,1808_October_20
1808-10-21,1020.6,1024.4,1808_October_21
1808-10-22,1023.1,1003.9,1808_October_22
1808-10-23,1006.3,1017.2,1808_October_23
1808-10-24,1024.2,1026.6,1808_October_24
1808-10-25,1027.1,1018.1,1808_October_25
1808-10-26,1016.3,1004.7,1808_October_26
1808-10-27,1011.7,1013.9,1808_October_27
1808-10-28,1014.2,1024.9,1808_October_28
1808-10-29,1023.7,1010.9,1808_October_29
1808-10-30,1020.4,1028.2,1808_October_30
1808-10-31,1031.1,1025.8,1808_October_31
1808-11-01,1026.4,1014.2,1808_November_1
1808-11-02,1013.3,1012.8,1808_November_2
1808-11-03,1015.1,1020.9,1808_November_3
1808-11-04,1023.6,1021.7,1808_November_4
1808-11-05,1018.9,1008.8,1808_November_5
1808-11-06,1002.6,1005.0,1808_November_6
1808-11-07,1012.0,1012.6,1808_November_7
1808-11-08,1007.8,1004.3,1808_November_8
1808-11-09,1004.9,994.4,1808_November_9
1808-11-10,999.8,1006.5,1808_November_10
1808-11-11,1016.5,1020.1,1808_November_11
1808-11-12,1018.8,1011.6,1808_November_12
1808-11-13,1004.2,991.0,1808_November_13
1808-11-14,995.4,1001.6,1808_November_14
1808-11-15,998.4,984.0,1808_November_15
1808-11-16,985.0,995.6,1808_November_16
1808-11-17,998.2,997.7,1808_November_17
1808-11-18,1005.3,1005.9,1808_November_18
1808-11-19,1016.1,1018.7,1808_November_19
1808-11-20,1017.5,1014.4,1808_November_20
1808-11-21,1015.0,1008.6,1808_November_21
1808-11-22,1007.6,994.0,1808_November_22
1808-11-23,995.8,998.4,1808_November_23
1808-11-24,999.2,1001.7,1808_November_24
1808-11-25,1001.3,1004.1,1808_November_25
1808-11-26,1007.3,1011.3,1808_November_26
1808-11-27,1017.3,1018.7,1808_November_27
1808-11-28,1016.9,1016.6,1808_November_28
1808-11-29,1018.2,1011.6,1808_November_29
1808-11-30,1010.4,1010.5,1808_November_30
,9999.9,9999.9,1808_November_31
1808-12-01,1014.9,1021.3,1808_December_1
1808-12-02,1022.2,1018.3,1808_December_2
1808-12-03,1011.8,996.8,1808_December_3
1808-12-04,976.1,988.1,1808_December_4
1808-12-05,994.6,1003.1,1808_December_5
1808-12-06,1011.5,1018.4,1808_December_6
1808-12-07,1022.9,1024.0,1808_December_7
1808-12-08,1026.9,1030.1,1808_December_8
1808-12-09,1030.3,1015.4,1808_December_9
1808-12-10,1013.0,1017.1,1808_December_10
1808-12-11,1013.7,988.4,1808_December_11
1808-12-12,990.2,1003.6,1808_December_12
1808-12-13,1006.9,1005.3,1808_December_13
1808-12-14,1001.9,992.5,1808_December_14
1808-12-15,989.1,993.4,1808_December_15
1808-12-16,999.4,1005.0,1808_December_16
1808-12-17,1007.8,1014.2,1808_December_17
1808-12-18,1017.4,1007.8,1808_December_18
1808-12-19,1005.1,998.4,1808_December_19
1808-12-20,986.7,1012.4,1808_December_20
1808-12-21,1020.3,1023.5,1808_December_21
1808-12-22,1022.1,1018.8,1808_December_22
1808-12-23,1017.7,1010.2,1808_December_23
1808-12-24,1008.7,1018.0,1808_December_24
1808-12-25,1025.1,1022.6,1808_December_25
1808-12-26,1016.1,1006.9,1808_December_26
1808-12-27,1013.0,1005.9,1808_December_27
1808-12-28,1007.3,1011.0,1808_December_28
1808-12-29,1012.4,1001.1,1808_December_29
1808-12-30,988.4,1001.3,1808_December_30
1808-12-31,1008.9,1013.0,1808_December_31
1809-01-01,1010.3,992.9,1809_January_1
1809-01-02,1002.6,1007.8,1809_January_2
1809-01-03,1014.7,1007.6,1809_January_3
1809-01-04,1009.6,1005.2,1809_January_4
1809-01-05,1005.3,1003.4,1809_January_5
1809-01-06,1007.0,1010.1,1809_January_6
1809-01-07,1009.4,1006.6,1809_January_7
1809-01-08,1008.1,1019.4,1809_January_8
1809-01-09,1025.8,1017.1,1809_January_9
1809-01-10,1009.5,1002.6,1809_January_10
1809-01-11,1006.8,995.3,1809_January_11
1809-01-12,992.6,1002.9,1809_January_12
1809-01-13,1011.8,1008.7,1809_January_13
1809-01-14,1016.8,1022.2,1809_January_14
1809-01-15,1024.2,1003.6,1809_January_15
1809-01-16,1011.5,1023.7,1809_January_16
1809-01-17,1026.8,1022.5,1809_January_17
1809-01-18,1022.6,1017.5,1809_January_18
1809-01-19,1006.7,991.9,1809_January_19
1809-01-20,999.8,1004.1,1809_January_20
1809-01-21,1012.8,1012.7,1809_January_21
1809-01-22,1011.1,1009.4,1809_January_22
1809-01-23,1009.4,1010.9,1809_January_23
1809-01-24,988.6,995.9,1809_January_24
1809-01-25,1002.9,1004.8,1809_January_25
1809-01-26,1004.3,1001.7,1809_January_26
1809-01-27,1004.5,1002.0,1809_January_27
1809-01-28,1003.9,1007.0,1809_January_28
1809-01-29,1012.5,1013.5,1809_January_29
1809-01-30,1008.9,992.0,1809_January_30
1809-01-31,1001.9,1009.2,1809_January_31
1809-02-01,1012.5,1012.1,1809_February_1
1809-02-02,1011.4,1016.8,1809_February_2
1809-02-03,1023.5,1015.0,1809_February_3
1809-02-04,1028.0,1033.2,1809_February_4
1809-02-05,1020.9,999.9,1809_February_5
1809-02-06,993.5,1002.9,1809_February_6
1809-02-07,1007.1,1003.1,1809_February_7
1809-02-08,1005.8,1006.8,1809_February_8
1809-02-09,1007.4,1003.0,1809_February_9
1809-02-10,1013.5,1004.8,1809_February_10
1809-02-11,1005.8,1015.9,1809_February_11
1809-02-12,1015.2,1013.6,1809_February_12
1809-02-13,1005.5,1005.0,1809_February_13
1809-02-14,1007.3,1004.2,1809_February_14
1809-02-15,1007.5,1016.4,1809_February_15
1809-02-16,1021.5,9999.9,1809_February_16
1809-02-17,9999.9,9999.9,1809_February_17
1809-02-18,9999.9,9999.9,1809_February_18
1809-02-19,9999.9,9999.9,1809_February_19
1809-02-20,9999.9,1001.2,1809_February_20
1809-02-21,1004.5,1005.5,1809_February_21
1809-02-22,996.0,1002.5,1809_February_22
1809-02-23,1003.3,1012.2,1809_February_23
1809-02-24,1020.5,1020.7,1809_February_24
1809-02-25,1014.0,9999.9,1809_February_25
1809-02-26,1011.7,1013.5,1809_February_26
1809-02-27,1018.2,1021.8,1809_February_27
1809-02-28,1021.1,1007.7,1809_February_28
,9999.9,9999.9,1809_February_29
,9999.9,9999.9,1809_February_30
,9999.9,9999.9,1809_February_31
1809-03-01,999.3,981.5,1809_March_1
1809-03-02,1016.2,1008.7,1809_March_2
1809-03-03,1009.9,1017.0,1809_March_3
1809-03-04,1017.4,1005.7,1809_March_4
1809-03-05,999.4,1006.1,1809_March_5
1809-03-06,1011.3,1013.9,1809_March_6
1809-03-07,1022.9,1023.8,1809_March_7
1809-03-08,1016.6,1000.8,1809_March_8
1809-03-09,1018.2,1031.1,1809_March_9
1809-03-10,1026.5,1016.1,1809_March_10
1809-03-11,1029.2,1018.6,1809_March_11
1809-03-12,1009.8,1015.3,1809_March_12
1809-03-13,1019.7,1012.8,1809_March_13
1809-03-14,1021.5,1026.6,1809_March_14
1809-03-15,1020.8,1009.5,1809_March_15
1809-03-16,1017.4,1018.9,1809_March_16
1809-03-17,1017.2,1008.4,1809_March_17
1809-03-18,1005.8,1008.1,1809_March_18
1809-03-19,1001.6,993.5,1809_March_19
1809-03-20,994.0,1000.8,1809_March_20
1809-03-21,1002.2,1003.5,1809_March_21
1809-03-22,1008.1,1018.5,1809_March_22
1809-03-23,1022.0,1015.1,1809_March_23
1809-03-24,1002.1,1000.6,1809_March_24
1809-03-25,1003.4,1006.5,1809_March_25
1809-03-26,998.2,994.2,1809_March_26
1809-03-27,1001.7,1009.3,1809_March_27
1809-03-28,1012.1,1016.5,1809_March_28
1809-03-29,1014.1,1022.9,1809_March_29
1809-03-30,1030.1,1029.6,1809_March_30
1809-03-31,1026.4,1012.0,1809_March_31
1809-04-01,1008.3,1005.4,1809_April_1
1809-04-02,1014.2,1016.9,1809_April_2
1809-04-03,1019.8,1015.6,1809_April_3
1809-04-04,1012.9,1010.8,1809_April_4
1809-04-05,1014.2,1009.1,1809_April_5
1809-04-06,1011.3,1010.8,1809_April_6
1809-04-07,1004.4,998.9,1809_April_7
1809-04-08,1000.2,993.4,1809_April_8
1809-04-09,1002.3,1014.7,1809_April_9
1809-04-10,1020.4,1019.5,1809_April_10
1809-04-11,1015.9,1010.3,1809_April_11
1809-04-12,1006.8,1003.7,1809_April_12
1809-04-13,998.4,999.8,1809_April_13
1809-04-14,1000.4,1000.4,1809_April_14
1809-04-15,1001.7,1010.7,1809_April_15
1809-04-16,1014.6,1017.2,1809_April_16
1809-04-17,1016.3,1005.0,1809_April_17
1809-04-18,1002.6,1012.4,1809_April_18
1809-04-19,1020.8,1021.4,1809_April_19
1809-04-20,1020.6,1016.9,1809_April_20
1809-04-21,1016.8,1016.0,1809_April_21
1809-04-22,1015.4,1006.6,1809_April_22
1809-04-23,999.1,999.1,1809_April_23
1809-04-24,998.6,999.1,1809_April_24
1809-04-25,1004.2,1010.6,1809_April_25
1809-04-26,1011.0,1010.8,1809_April_26
1809-04-27,1017.4,1021.0,1809_April_27
1809-04-28,1024.6,1025.4,1809_April_28
1809-04-29,1026.0,1018.1,1809_April_29
1809-04-30,1012.6,1003.1,1809_April_30
,9999.9,9999.9,1809_April_31
1809-05-01,1002.9,1004.7,1809_May_1
1809-05-02,1007.1,1007.9,1809_May_2
1809-05-03,1003.8,1002.7,1809_May_3
1809-05-04,1000.1,999.5,1809_May_4
1809-05-05,1001.0,1004.7,1809_May_5
1809-05-06,1007.4,1008.4,1809_May_6
1809-05-07,1006.6,997.0,1809_May_7
1809-05-08,995.7,999.8,1809_May_8
1809-05-09,1001.5,1004.9,1809_May_9
1809-05-10,1006.4,1007.7,1809_May_10
1809-05-11,1009.4,1007.3,1809_May_11
1809-05-12,1004.7,1001.5,1809_May_12
1809-05-13,999.0,1000.0,1809_May_13
1809-05-14,1000.6,1001.6,1809_May_14
1809-05-15,1003.6,1010.6,1809_May_15
1809-05-16,1014.5,1018.8,1809_May_16
1809-05-17,1020.9,1019.9,1809_May_17
1809-05-18,1021.3,1019.3,1809_May_18
1809-05-19,1018.4,1014.1,1809_May_19
1809-05-20,1013.2,1008.5,1809_May_20
1809-05-21,1008.3,1003.6,1809_May_21
1809-05-22,1001.9,994.9,1809_May_22
1809-05-23,995.3,995.7,1809_May_23
1809-05-24,998.8,1001.2,1809_May_24
1809-05-25,1001.2,1001.7,1809_May_25
1809-05-26,1002.1,1002.2,1809_May_26
1809-05-27,1003.7,1003.2,1809_May_27
1809-05-28,1002.5,995.6,1809_May_28
1809-05-29,987.7,994.4,1809_May_29
1809-05-30,999.6,9999.9,1809_May_30
1809-05-31,9999.9,9999.9,1809_May_31
1809-06-01,9999.9,1006.0,1809_June_1
1809-06-02,1008.9,1004.4,1809_June_2
1809-06-03,1005.6,1009.2,1809_June_3
1809-06-04,1011.7,1013.1,1809_June_4
1809-06-05,1014.8,1016.2,1809_June_5
1809-06-06,1017.9,1022.5,1809_June_6
1809-06-07,1024.3,1023.0,1809_June_7
1809-06-08,1022.4,1017.8,1809_June_8
1809-06-09,1016.0,1014.9,1809_June_9
1809-06-10,1016.3,1016.8,1809_June_10
1809-06-11,1016.4,1009.5,1809_June_11
1809-06-12,1004.7,1008.9,1809_June_12
1809-06-13,1012.0,1012.6,1809_June_13
1809-06-14,1011.9,1006.9,1809_June_14
1809-06-15,1009.2,1011.7,1809_June_15
1809-06-16,1015.9,1017.9,1809_June_16
1809-06-17,1023.0,1021.3,1809_June_17
1809-06-18,1020.7,1009.2,1809_June_18
1809-06-19,1007.4,1004.5,1809_June_19
1809-06-20,1004.6,1010.2,1809_June_20
1809-06-21,1015.0,1015.4,1809_June_21
1809-06-22,1015.4,1010.1,1809_June_22
1809-06-23,1009.4,1006.8,1809_June_23
1809-06-24,1006.4,1002.2,1809_June_24
1809-06-25,1007.0,1016.2,1809_June_25
1809-06-26,1018.5,1017.2,1809_June_26
1809-06-27,1015.2,1010.5,1809_June_27
1809-06-28,1010.5,1007.9,1809_June_28
1809-06-29,1004.4,998.0,1809_June_29
1809-06-30,1003.0,1010.4,1809_June_30
,9999.9,9999.9,1809_June_31
1809-07-01,1012.4,1004.3,1809_July_1
1809-07-02,1001.1,1008.8,1809_July_2
1809-07-03,1015.9,9999.9,1809_July_3
1809-07-04,9999.9,1018.3,1809_July_4
1809-07-05,1020.5,1016.1,1809_July_5
1809-07-06,1016.0,1011.7,1809_July_6
1809-07-07,1011.9,1012.4,1809_July_7
1809-07-08,1012.3,1009.1,1809_July_8
1809-07-09,1008.7,1004.8,1809_July_9
1809-07-10,1004.0,1004.4,1809_July_10
1809-07-11,1007.2,1011.5,1809_July_11
1809-07-12,1013.1,1008.8,1809_July_12
1809-07-13,1010.2,1010.7,1809_July_13
1809-07-14,1005.4,1005.6,1809_July_14
1809-07-15,1008.0,1011.0,1809_July_15
1809-07-16,1015.0,1015.3,1809_July_16
1809-07-17,1014.9,1013.6,1809_July_17
1809-07-18,1009.4,1011.9,1809_July_18
1809-07-19,1010.7,1006.1,1809_July_19
1809-07-20,1004.1,1002.7,1809_July_20
1809-07-21,1003.2,1001.6,1809_July_21
1809-07-22,1001.6,1004.8,1809_July_22
1809-07-23,1005.9,1008.3,1809_July_23
1809-07-24,1009.3,1005.4,1809_July_24
1809-07-25,1007.0,1007.7,1809_July_25
1809-07-26,1002.8,1004.5,1809_July_26
1809-07-27,9999.9,1000.9,1809_July_27
1809-07-28,1004.6,1010.5,1809_July_28
1809-07-29,1014.8,1017.0,1809_July_29
1809-07-30,1018.3,1016.2,1809_July_30
1809-07-31,1017.6,1016.1,1809_July_31
1809-08-01,1016.5,1014.2,1809_August_1
1809-08-02,1014.3,1013.7,1809_August_2
1809-08-03,1014.4,1011.3,1809_August_3
1809-08-04,1010.5,1006.3,1809_August_4
1809-08-05,1006.9,1008.1,1809_August_5
1809-08-06,1008.7,1010.7,1809_August_6
1809-08-07,1010.3,1008.7,1809_August_7
1809-08-08,1007.6,9999.9,1809_August_8
1809-08-09,9999.9,1008.8,1809_August_9
1809-08-10,1011.5,1011.5,1809_August_10
1809-08-11,1012.4,1012.6,1809_August_11
1809-08-12,1013.2,1015.4,1809_August_12
1809-08-13,1016.7,1013.6,1809_August_13
1809-08-14,1011.9,1008.7,1809_August_14
1809-08-15,1008.9,1014.3,1809_August_15
1809-08-16,1016.3,1014.1,1809_August_16
1809-08-17,1013.7,1008.6,1809_August_17
1809-08-18,1010.0,1015.1,1809_August_18
1809-08-19,1017.2,1016.4,1809_August_19
1809-08-20,1016.3,1012.5,1809_August_20
1809-08-21,1012.3,1011.9,1809_August_21
1809-08-22,1014.3,1018.7,1809_August_22
1809-08-23,1022.3,1019.0,1809_August_23
1809-08-24,1015.5,1007.6,1809_August_24
1809-08-25,1011.8,1012.4,1809_August_25
1809-08-26,1011.2,1008.0,1809_August_26
1809-08-27,1006.1,1000.9,1809_August_27
1809-08-28,1003.4,1008.0,1809_August_28
1809-08-29,1008.3,1008.3,1809_August_29
1809-08-30,1011.1,1006.1,1809_August_30
1809-08-31,1002.4,1005.2,1809_August_31
1809-09-01,1009.6,1011.5,1809_September_1
1809-09-02,1011.5,1008.8,1809_September_2
1809-09-03,1010.9,1012.2,1809_September_3
1809-09-04,1011.9,1011.0,1809_September_4
1809-09-05,1012.7,1014.2,1809_September_5
1809-09-06,1015.0,1017.7,1809_September_6
1809-09-07,1020.8,1019.8,1809_September_7
1809-09-08,1019.2,1016.2,1809_September_8
1809-09-09,1015.9,1012.5,1809_September_9
1809-09-10,1012.0,1008.7,1809_September_10
1809-09-11,1009.8,1006.4,1809_September_11
1809-09-12,1011.3,1015.2,1809_September_12
1809-09-13,1018.7,1020.1,1809_September_13
1809-09-14,1020.7,1016.2,1809_September_14
1809-09-15,1013.3,1006.9,1809_September_15
1809-09-16,1010.7,1018.3,1809_September_16
1809-09-17,1021.5,1018.5,1809_September_17
1809-09-18,1019.7,1016.8,1809_September_18
1809-09-19,1016.6,1012.9,1809_September_19
1809-09-20,1013.6,1015.7,1809_September_20
1809-09-21,1018.8,1018.5,1809_September_21
1809-09-22,1017.6,1012.7,1809_September_22
1809-09-23,1010.4,1003.1,1809_September_23
1809-09-24,1002.2,1009.0,1809_September_24
1809-09-25,1011.0,1009.7,1809_September_25
1809-09-26,1016.3,1015.4,1809_September_26
1809-09-27,1017.5,1009.6,1809_September_27
1809-09-28,1010.6,1013.7,1809_September_28
1809-09-29,1016.0,1014.0,1809_September_29
1809-09-30,1014.4,1013.0,1809_September_30
,9999.9,9999.9,1809_September_31
1809-10-01,1013.3,1015.3,1809_October_1
1809-10-02,1018.7,1018.3,1809_October_2
1809-10-03,1020.2,1021.2,1809_October_3
1809-10-04,1022.1,1018.3,1809_October_4
1809-10-05,1018.1,1014.0,1809_October_5
1809-10-06,1012.8,1012.1,1809_October_6
1809-10-07,1018.8,1020.4,1809_October_7
1809-10-08,1024.1,1019.1,1809_October_8
1809-10-09,1016.5,1007.1,1809_October_9
1809-10-10,1005.4,1001.7,1809_October_10
1809-10-11,1011.3,1020.7,1809_October_11
1809-10-12,1027.6,1026.7,1809_October_12
1809-10-13,1025.9,1022.8,1809_October_13
1809-10-14,1020.5,1016.4,1809_October_14
1809-10-15,1016.3,1017.5,1809_October_15
1809-10-16,1022.1,9999.9,1809_October_16
1809-10-17,1017.4,1012.9,1809_October_17
1809-10-18,1013.2,1013.1,1809_October_18
1809-10-19,1015.2,1016.2,1809_October_19
1809-10-20,1018.3,1018.2,1809_October_20
1809-10-21,1020.9,1020.6,1809_October_21
1809-10-22,1024.5,1021.4,1809_October_22
1809-10-23,1019.7,1009.4,1809_October_23
1809-10-24,1006.8,1006.4,1809_October_24
1809-10-25,1011.2,1014.2,1809_October_25
1809-10-26,1018.1,9999.9,1809_October_26
1809-10-27,9999.9,1023.1,1809_October_27
1809-10-28,1023.0,1017.9,1809_October_28
1809-10-29,1022.2,1019.5,1809_October_29
1809-10-30,1016.1,9999.9,1809_October_30
1809-10-31,1013.3,1027.1,1809_October_31
1809-11-01,1030.7,1031.5,1809_November_1
1809-11-02,1031.5,1018.4,1809_November_2
1809-11-03,1011.0,999.5,1809_November_3
1809-11-04,1002.6,1004.7,1809_November_4
1809-11-05,1007.8,1012.3,1809_November_5
1809-11-06,1021.8,1022.3,1809_November_6
1809-11-07,1023.1,1016.1,1809_November_7
1809-11-08,1024.9,1032.5,1809_November_8
1809-11-09,1031.7,1020.9,1809_November_9
1809-11-10,1008.3,999.7,1809_November_10
1809-11-11,1004.8,1012.3,1809_November_11
1809-11-12,1016.1,1008.7,1809_November_12
1809-11-13,1009.1,1004.5,1809_November_13
1809-11-14,1004.4,1003.3,1809_November_14
1809-11-15,1008.4,1014.0,1809_November_15
1809-11-16,1017.7,1016.8,1809_November_16
1809-11-17,1015.9,1007.6,1809_November_17
1809-11-18,1005.7,1004.8,1809_November_18
1809-11-19,1001.4,1005.0,1809_November_19
1809-11-20,1009.5,1006.7,1809_November_20
1809-11-21,1006.4,1001.9,1809_November_21
1809-11-22,1005.6,1016.0,1809_November_22
1809-11-23,1022.8,1022.7,1809_November_23
1809-11-24,1012.8,1003.4,1809_November_24
1809-11-25,1009.1,1013.0,1809_November_25
1809-11-26,1015.7,1007.6,1809_November_26
1809-11-27,1006.9,1012.2,1809_November_27
1809-11-28,1011.9,1012.6,1809_November_28
1809-11-29,1013.8,1011.5,1809_November_29
